index,ellipse_angle_deg,ellipse_angle_derivative,motor_speed
36179,49.97,2.3399999999999963,20.0
36198,54.93,6.979999999999997,20.0
36239,55.32,3.4299999999999997,20.0
36258,57.11,5.82,20.0
36309,50.33,0.509999999999998,20.0
36347,56.65,4.339999999999996,20.0
36377,51.96,3.3200000000000003,20.0
36396,51.25,0.4299999999999997,20.0
36465,52.45,0.8700000000000045,20.0
36504,52.43,2.0799999999999983,20.0
36543,56.14,2.480000000000004,20.0
36564,55.48,0.36999999999999744,20.0
36603,52.82,0.6400000000000006,20.0
36632,50.49,1.6499999999999986,20.0
36689,54.54,3.729999999999997,20.0
36756,52.29,3.1899999999999977,20.0
36786,47.94,1.8299999999999983,20.0
36807,51.83,4.989999999999995,20.0
36846,57.66,2.6999999999999957,20.0
36894,50.87,0.02999999999999403,20.0
36944,54.9,3.3299999999999983,20.0
36965,51.87,1.1899999999999977,20.0
36995,53.75,0.6899999999999977,20.0
37044,50.63,0.8599999999999994,20.0
37064,52.1,3.740000000000002,20.0
37113,52.13,0.8400000000000034,20.0
37160,56.57,1.1799999999999997,20.0
37218,52.68,2.0,20.0
37268,52.9,0.00999999999999801,20.0
37287,53.9,3.3599999999999994,20.0
37367,52.57,4.100000000000001,20.0
37425,52.51,1.8099999999999952,20.0
37455,55.33,0.8900000000000006,20.0
37482,58.23,18.529999999999994,20.0
37512,53.51,3.509999999999998,20.0
37571,54.68,1.7299999999999969,20.0
37658,52.63,4.960000000000001,20.0
37686,49.73,5.68,20.0
37747,60.14,7.619999999999997,20.0
37776,52.99,0.5900000000000034,20.0
37806,53.23,3.539999999999999,20.0
37866,54.22,2.539999999999999,20.0
37905,51.21,0.6099999999999994,20.0
37952,53.28,9.810000000000002,20.0
38012,55.63,3.8700000000000045,20.0
38061,53.21,3.030000000000001,20.0
38100,55.7,4.420000000000002,20.0
38120,53.15,5.420000000000002,20.0
38180,55.15,1.4099999999999966,20.0
38217,46.98,0.3399999999999963,20.0
38259,48.85,2.1000000000000014,20.0
38289,48.58,2.1700000000000017,20.0
38328,53.93,1.1700000000000017,20.0
38359,54.64,2.3599999999999994,20.0
38435,53.76,4.539999999999999,20.0
38483,53.85,2.6300000000000026,20.0
38503,51.84,1.8600000000000065,20.0
38543,48.23,1.4399999999999977,20.0
38572,51.86,3.969999999999999,20.0
38668,55.76,0.6299999999999955,20.0
38717,50.63,0.45000000000000284,20.0
38767,54.97,3.039999999999999,20.0
38804,48.63,1.1600000000000037,20.0
38834,48.44,2.3299999999999983,20.0
38863,49.21,6.509999999999998,20.0
38912,51.76,1.6999999999999957,20.0
38942,56.89,7.57,20.0
38981,55.52,6.480000000000004,20.0
39040,52.94,3.3499999999999943,20.0
39059,55.49,4.300000000000004,20.0
39109,54.59,4.710000000000001,20.0
39167,52.01,3.6899999999999977,20.0
39217,54.16,7.899999999999999,20.0
39254,54.6,0.4200000000000017,20.0
39284,55.01,0.9799999999999969,20.0
39305,51.51,2.3500000000000014,20.0
39323,52.61,5.439999999999998,20.0
39341,53.17,2.3000000000000043,20.0
39380,53.8,0.5899999999999963,20.0
39409,53.55,1.9799999999999969,20.0
39428,48.25,0.4399999999999977,20.0
39460,47.51,1.4699999999999989,20.0
39488,49.26,1.6599999999999966,20.0
39536,53.22,1.7199999999999989,20.0
39555,53.33,1.259999999999998,20.0
39575,55.61,3.450000000000003,20.0
39604,53.97,6.1299999999999955,20.0
39653,51.02,1.3900000000000006,20.0
39682,56.1,1.0700000000000003,20.0
39710,52.45,3.5500000000000043,20.0
39760,51.47,3.6799999999999997,20.0
39790,50.85,0.3999999999999986,20.0
39869,54.32,0.030000000000001137,20.0
39887,55.2,2.010000000000005,20.0
39965,54.14,2.3200000000000003,20.0
39985,53.07,0.6700000000000017,20.0
40015,54.4,0.240000000000002,20.0
40073,53.32,3.6700000000000017,20.0
40103,50.74,0.46000000000000085,20.0
40123,49.11,3.6400000000000006,20.0
40151,56.24,6.050000000000004,20.0
40169,55.84,2.9100000000000037,20.0
40217,53.64,2.1499999999999986,20.0
40277,54.02,2.5400000000000063,20.0
40298,53.63,1.2000000000000028,20.0
40339,46.77,1.3000000000000043,20.0
40388,50.37,1.0599999999999952,20.0
40429,51.53,3.700000000000003,20.0
40448,54.16,4.789999999999999,20.0
40468,54.08,3.539999999999999,20.0
40487,54.97,3.460000000000001,20.0
40507,52.72,3.3599999999999994,20.0
40526,50.18,4.149999999999999,20.0
40555,49.85,0.6799999999999997,20.0
40594,51.7,5.090000000000003,20.0
40625,56.08,4.939999999999998,20.0
40663,46.31,0.9600000000000009,20.0
40700,52.77,5.900000000000006,20.0
40751,52.1,2.509999999999998,20.0
40778,55.86,2.519999999999996,20.0
40809,56.09,4.290000000000006,20.0
40871,51.31,4.82,20.0
40919,55.47,3.990000000000002,20.0
40958,46.02,1.2100000000000009,20.0
40988,51.94,5.780000000000001,20.0
41054,54.36,5.769999999999996,20.0
41072,53.24,2.010000000000005,20.0
41101,56.27,1.5100000000000051,20.0
41138,53.11,0.36999999999999744,20.0
41187,54.3,5.739999999999995,20.0
41207,51.96,0.6799999999999997,20.0
41236,54.51,4.229999999999997,20.0
41291,53.16,3.25,20.0
41387,53.7,0.4200000000000017,20.0
41416,55.39,3.3500000000000014,20.0
41444,53.61,1.0899999999999963,20.0
41483,52.95,2.9100000000000037,20.0
41501,54.12,4.759999999999998,20.0
41530,51.67,1.1900000000000048,20.0
41549,47.08,0.19999999999999574,20.0
41597,53.31,2.9299999999999997,20.0
41666,54.82,3.5900000000000034,20.0
41734,55.75,0.46999999999999886,20.0
41783,50.55,0.759999999999998,20.0
41801,53.18,4.960000000000001,20.0
41858,44.71,0.6799999999999997,20.0
41876,47.06,4.440000000000005,20.0
41896,47.26,2.469999999999999,20.0
41933,50.81,4.030000000000001,20.0
42002,56.31,1.5900000000000034,20.0
42029,53.7,0.740000000000002,20.0
42088,56.14,1.0399999999999991,20.0
42119,53.66,2.6999999999999957,15.0
42137,49.83,0.5499999999999972,15.0
42157,46.45,0.4299999999999997,15.0
42196,50.67,2.200000000000003,15.0
42225,46.46,3.25,15.0
42244,48.07,5.439999999999998,15.0
42262,46.43,1.4299999999999997,15.0
42301,49.32,0.3200000000000003,15.0
42370,54.7,1.980000000000004,15.0
42388,52.24,0.39000000000000057,15.0
42418,50.35,1.6099999999999994,15.0
42466,51.34,2.770000000000003,15.0
42535,53.18,2.1300000000000026,15.0
42565,44.93,0.6799999999999997,15.0
42595,49.79,7.740000000000002,15.0
42618,49.67,2.6099999999999994,15.0
42646,48.41,2.1099999999999994,15.0
42685,50.56,1.6500000000000057,15.0
42733,53.87,3.3699999999999974,15.0
42753,51.69,0.9799999999999969,15.0
42802,53.78,3.200000000000003,15.0
42871,53.44,3.0999999999999943,15.0
42922,50.38,1.9000000000000057,15.0
42940,50.19,1.4499999999999957,15.0
42981,43.88,1.9200000000000017,15.0
43011,53.5,6.130000000000003,15.0
43090,51.46,3.3100000000000023,15.0
43118,51.73,0.9899999999999949,15.0
43138,51.6,1.0500000000000043,15.0
43158,50.38,1.2899999999999991,15.0
43206,49.94,1.8699999999999974,15.0
43243,48.96,4.020000000000003,15.0
43302,55.36,1.0300000000000011,15.0
43349,51.87,5.399999999999999,15.0
43417,52.02,2.5,15.0
43468,49.05,4.049999999999997,15.0
43546,54.21,0.5900000000000034,15.0
43567,50.69,1.5499999999999972,15.0
43585,50.93,1.75,15.0
43605,54.39,4.539999999999999,15.0
43633,49.72,1.740000000000002,15.0
43653,49.52,1.5300000000000011,15.0
43672,52.19,5.049999999999997,15.0
43690,49.85,0.5500000000000043,15.0
43759,50.63,0.47000000000000597,15.0
43819,48.68,0.5499999999999972,15.0
43839,48.63,2.8800000000000026,15.0
43878,47.02,0.6900000000000048,15.0
43897,49.27,4.1200000000000045,15.0
43927,53.77,3.270000000000003,15.0
43956,53.78,1.8299999999999983,15.0
43975,54.18,1.990000000000002,15.0
44005,50.79,0.3100000000000023,15.0
44035,50.11,0.04999999999999716,15.0
44053,48.04,0.0799999999999983,15.0
44101,54.25,1.3999999999999986,15.0
44142,50.55,6.699999999999996,15.0
44212,46.33,1.3900000000000006,15.0
44299,51.76,3.960000000000001,15.0
44320,49.75,6.259999999999998,15.0
44359,54.89,1.6899999999999977,15.0
44398,53.83,3.6000000000000014,15.0
44419,50.7,0.6900000000000048,15.0
44478,49.84,0.7100000000000009,15.0
44508,50.7,0.6200000000000045,15.0
44547,51.64,0.35999999999999943,15.0
44617,48.46,3.0600000000000023,15.0
44656,46.66,1.5899999999999963,15.0
44715,50.49,0.30000000000000426,15.0
44743,52.49,5.8700000000000045,15.0
44823,51.6,2.5900000000000034,15.0
44851,48.16,0.09999999999999432,15.0
44881,54.25,2.6599999999999966,15.0
44953,49.75,0.09000000000000341,15.0
45022,47.49,0.17999999999999972,15.0
45082,46.91,0.30999999999999517,15.0
45172,52.65,3.3799999999999955,15.0
45193,52.92,1.730000000000004,15.0
45232,49.54,2.509999999999998,15.0
45252,47.76,2.25,15.0
45282,48.43,0.8299999999999983,15.0
45331,50.04,0.6499999999999986,15.0
45361,48.86,0.740000000000002,15.0
45381,44.47,1.3900000000000006,15.0
45420,46.29,0.6799999999999997,15.0
45468,46.46,2.450000000000003,15.0
45526,47.85,0.3100000000000023,15.0
45547,50.86,5.659999999999997,15.0
45565,52.39,2.9399999999999977,15.0
45597,51.66,0.8399999999999963,15.0
45646,48.21,2.3800000000000026,15.0
45685,50.54,2.6300000000000026,15.0
45724,51.89,1.8200000000000003,15.0
45753,53.1,3.700000000000003,15.0
45843,52.29,1.9600000000000009,15.0
45919,52.58,1.9399999999999977,15.0
45949,51.89,6.310000000000002,15.0
46009,54.03,1.6099999999999994,15.0
46038,48.9,0.5,15.0
46078,49.86,3.6700000000000017,15.0
46128,50.96,0.5799999999999983,15.0
46158,56.31,10.0,15.0
46218,46.35,6.130000000000003,15.0
46259,48.67,2.490000000000002,15.0
46320,55.26,5.6299999999999955,15.0
46350,51.38,0.480000000000004,15.0
46437,52.62,1.7399999999999949,15.0
46497,52.77,2.1000000000000014,15.0
46517,51.22,3.4399999999999977,15.0
46545,51.83,1.8200000000000003,15.0
46575,48.15,0.740000000000002,15.0
46604,45.06,1.3500000000000014,15.0
46623,47.04,4.68,15.0
46682,46.4,1.1299999999999955,15.0
46740,54.3,5.029999999999994,15.0
46761,52.42,1.7000000000000028,15.0
46800,52.45,1.8400000000000034,15.0
46848,51.61,0.5499999999999972,15.0
46867,49.01,0.8299999999999983,15.0
46886,49.57,2.990000000000002,15.0
46937,53.23,0.0799999999999983,15.0
46974,49.2,0.7700000000000031,15.0
46995,47.56,3.960000000000001,15.0
47052,47.68,0.28000000000000114,15.0
47112,46.82,0.10999999999999943,15.0
47150,51.77,1.0800000000000054,15.0
47169,53.25,2.6400000000000006,15.0
47190,52.08,1.7899999999999991,15.0
47208,50.46,2.1700000000000017,15.0
47240,50.22,0.9299999999999997,15.0
47279,50.36,4.039999999999999,15.0
47300,49.24,2.5800000000000054,15.0
47330,52.28,2.539999999999999,15.0
47360,50.5,4.259999999999998,15.0
47390,46.75,0.240000000000002,15.0
47448,49.86,3.740000000000002,15.0
47586,52.04,0.4299999999999997,15.0
47627,49.2,0.25,15.0
47655,50.43,2.6899999999999977,15.0
47694,50.6,2.5500000000000043,15.0
47724,53.4,2.6199999999999974,15.0
47745,48.65,0.259999999999998,15.0
47786,51.03,2.3400000000000034,15.0
47828,46.07,3.1799999999999997,15.0
47888,44.14,2.969999999999999,15.0
47957,49.82,1.2000000000000028,15.0
47994,51.64,2.1799999999999997,15.0
48033,49.54,0.8800000000000026,15.0
48114,51.74,1.5500000000000043,15.0
48135,50.39,0.980000000000004,10.0
48185,45.69,1.2299999999999969,10.0
48225,39.76,0.46000000000000085,10.0
48284,43.51,0.5399999999999991,10.0
48332,46.3,1.7099999999999937,10.0
48372,43.9,4.809999999999995,10.0
48450,44.38,0.4100000000000037,10.0
48489,48.5,1.3699999999999974,10.0
48520,47.28,0.7000000000000028,10.0
48549,50.56,6.609999999999999,10.0
48582,46.82,0.7700000000000031,10.0
48621,46.47,0.5700000000000003,10.0
48669,45.89,0.030000000000001137,10.0
48711,47.74,0.23000000000000398,10.0
48741,46.44,2.229999999999997,10.0
48780,46.8,1.269999999999996,10.0
48821,42.22,1.990000000000002,10.0
48887,43.5,0.3299999999999983,10.0
48935,41.75,3.1000000000000014,10.0
48954,41.79,2.289999999999999,10.0
49031,46.66,1.2399999999999949,10.0
49101,50.12,1.3399999999999963,10.0
49121,48.62,0.35999999999999943,10.0
49151,51.29,2.5,10.0
49188,48.29,2.1700000000000017,10.0
49236,47.98,3.549999999999997,10.0
49266,46.81,0.6099999999999994,10.0
49326,52.42,5.3700000000000045,10.0
49385,44.55,1.5899999999999963,10.0
49404,43.81,0.8400000000000034,10.0
49470,41.39,1.480000000000004,10.0
49500,42.97,1.4799999999999969,10.0
49521,42.54,1.6099999999999994,10.0
49584,44.17,0.5600000000000023,10.0
49623,47.27,2.9100000000000037,10.0
49692,48.9,1.6999999999999957,10.0
49712,49.35,2.6000000000000014,10.0
49751,48.34,1.3200000000000003,10.0
49791,49.03,0.8800000000000026,10.0
49830,44.39,1.2999999999999972,10.0
49850,44.93,2.0799999999999983,10.0
49889,47.51,1.6999999999999957,10.0
49908,46.92,3.1200000000000045,10.0
49929,45.0,0.3299999999999983,10.0
49947,45.5,1.7100000000000009,10.0
49988,46.1,1.7700000000000031,10.0
50006,44.77,3.0,10.0
50027,43.9,3.490000000000002,10.0
50084,41.91,2.559999999999995,10.0
50144,44.45,1.2900000000000063,10.0
50183,43.3,1.6999999999999957,10.0
50204,41.83,6.920000000000002,10.0
50224,44.29,3.469999999999999,10.0
50273,48.82,2.1899999999999977,10.0
50315,50.84,5.32,10.0
50383,48.78,2.3800000000000026,10.0
50435,46.51,1.509999999999998,10.0
50474,46.12,0.8499999999999943,10.0
50533,48.9,1.1099999999999994,10.0
50561,46.29,1.5700000000000003,10.0
50600,45.67,2.75,10.0
50708,41.96,0.7199999999999989,10.0
50765,40.97,2.280000000000001,10.0
50795,43.0,3.780000000000001,10.0
50815,43.32,2.789999999999999,10.0
50864,47.97,2.469999999999999,10.0
50942,48.16,1.1399999999999935,10.0
51041,45.56,0.9500000000000028,10.0
51098,46.28,0.6000000000000014,10.0
51155,45.26,2.6499999999999986,10.0
51194,46.6,0.10999999999999943,10.0
51212,45.7,0.15000000000000568,10.0
51254,40.39,0.45000000000000284,10.0
51302,43.55,0.8699999999999974,10.0
51332,40.61,1.0600000000000023,10.0
51392,42.92,1.1900000000000048,10.0
51438,45.48,1.759999999999998,10.0
51467,46.11,1.259999999999998,10.0
51554,48.24,0.5100000000000051,10.0
51572,46.62,0.3499999999999943,10.0
51592,44.92,2.25,10.0
51629,46.52,3.3700000000000045,10.0
51718,47.54,3.009999999999998,10.0
51746,46.26,1.7100000000000009,10.0
51803,46.57,1.4399999999999977,10.0
51823,45.18,0.75,10.0
51853,39.07,3.039999999999999,10.0
51893,41.36,0.21999999999999886,10.0
51940,41.4,0.1599999999999966,10.0
51959,39.23,6.18,10.0
51980,42.36,6.089999999999996,10.0
52000,44.15,3.049999999999997,10.0
52058,47.16,0.05999999999999517,10.0
52118,47.98,1.5799999999999983,10.0
52196,47.18,1.0899999999999963,10.0
52217,47.18,2.6099999999999994,10.0
52247,43.05,2.1899999999999977,10.0
52286,47.37,1.1099999999999994,10.0
52346,47.92,2.0900000000000034,10.0
52415,47.95,1.5,10.0
52472,39.61,3.3999999999999986,10.0
52499,40.72,2.789999999999999,10.0
52519,40.95,2.4100000000000037,10.0
52547,42.87,0.09999999999999432,10.0
52607,42.72,0.269999999999996,10.0
52694,47.87,1.8999999999999986,10.0
52733,48.39,0.20000000000000284,10.0
52753,45.6,1.2700000000000031,10.0
52781,46.03,1.0300000000000011,10.0
52799,48.47,4.8799999999999955,10.0
52859,45.22,0.6799999999999997,10.0
52878,46.09,2.980000000000004,10.0
52898,45.71,1.1600000000000037,10.0
52939,44.94,2.5899999999999963,10.0
52997,46.14,4.469999999999999,10.0
53027,44.91,0.9099999999999966,10.0
53135,42.86,3.6700000000000017,10.0
53165,42.37,0.07000000000000028,10.0
53183,40.57,0.030000000000001137,10.0
53224,41.68,0.240000000000002,10.0
53254,44.76,2.219999999999999,10.0
53314,48.91,2.1999999999999957,10.0
53353,46.6,0.3100000000000023,10.0
53392,47.5,0.8299999999999983,10.0
53441,45.0,2.1000000000000014,10.0
53521,45.15,3.049999999999997,10.0
53540,43.79,0.14999999999999858,10.0
53590,47.31,2.240000000000002,10.0
53609,46.41,3.5,10.0
53657,41.37,2.0700000000000003,10.0
53698,40.71,1.1700000000000017,10.0
53729,39.52,1.0500000000000043,10.0
53768,41.49,3.480000000000004,10.0
53849,44.47,2.229999999999997,10.0
53888,46.29,1.2899999999999991,10.0
53920,47.35,1.3800000000000026,10.0
53980,47.64,0.36999999999999744,10.0
54009,45.77,0.7100000000000009,10.0
54058,45.3,0.5599999999999952,10.0
54108,44.49,0.8599999999999994,10.0
54150,43.89,0.75,5.0
54169,40.93,1.2700000000000031,5.0
54285,42.13,0.5200000000000031,5.0
54403,39.81,1.2600000000000051,5.0
54460,38.29,2.1899999999999977,5.0
54480,39.12,2.6199999999999974,5.0
54520,40.92,2.010000000000005,5.0
54577,39.33,0.1700000000000017,5.0
54606,37.19,1.9199999999999946,5.0
54754,42.55,3.309999999999995,5.0
54784,43.78,3.8000000000000043,5.0
54813,43.74,1.2199999999999989,5.0
54871,43.34,1.0500000000000043,5.0
54988,45.49,2.219999999999999,5.0
55057,42.29,0.5700000000000003,5.0
55107,42.06,0.21000000000000085,5.0
55126,40.86,1.6700000000000017,5.0
55165,40.05,2.1999999999999957,5.0
55242,41.71,1.1199999999999974,5.0
55338,41.48,1.1599999999999966,5.0
55357,41.2,1.5800000000000054,5.0
55387,42.79,2.469999999999999,5.0
55465,41.91,0.5699999999999932,5.0
55486,39.6,0.3299999999999983,5.0
55516,38.92,0.19000000000000483,5.0
55575,37.69,1.8999999999999986,5.0
55638,39.29,1.8800000000000026,5.0
55717,39.11,2.1899999999999977,5.0
55777,40.07,1.0399999999999991,5.0
55816,40.74,1.1700000000000017,5.0
55855,37.49,0.3100000000000023,5.0
55945,42.15,1.5,5.0
55963,40.98,1.1399999999999935,5.0
56023,44.88,1.6600000000000037,5.0
56052,43.5,0.6300000000000026,5.0
56188,43.16,1.5699999999999932,5.0
56227,43.06,0.7600000000000051,5.0
56275,43.04,0.21999999999999886,5.0
56325,38.65,0.19999999999999574,5.0
56382,39.89,0.5399999999999991,5.0
56431,41.1,0.3100000000000023,5.0
56479,40.84,0.6900000000000048,5.0
56499,39.4,0.46000000000000085,5.0
56518,38.52,1.3200000000000003,5.0
56578,40.6,1.1900000000000048,5.0
56608,42.41,1.5599999999999952,5.0
56694,39.91,1.0399999999999991,5.0
56724,37.83,1.5899999999999963,5.0
56782,38.13,1.5800000000000054,5.0
56802,35.96,0.46000000000000085,5.0
56842,35.29,0.490000000000002,5.0
56872,36.89,2.1199999999999974,5.0
56964,38.65,0.6899999999999977,5.0
57042,37.32,0.35999999999999943,5.0
57070,38.69,0.07000000000000028,5.0
57139,41.99,1.8400000000000034,5.0
57211,43.07,1.3800000000000026,5.0
57271,44.42,0.5700000000000003,5.0
57328,38.47,1.2100000000000009,5.0
57382,41.66,1.269999999999996,5.0
57421,40.19,1.9600000000000009,5.0
57460,41.55,0.8799999999999955,5.0
57501,38.03,1.1400000000000006,5.0
57531,40.41,2.719999999999999,5.0
57630,39.35,0.4100000000000037,5.0
57649,38.47,1.6400000000000006,5.0
57742,42.59,0.1700000000000017,5.0
57858,39.67,0.5300000000000011,5.0
57888,38.64,0.8200000000000003,5.0
57929,37.54,0.269999999999996,5.0
57968,39.37,1.25,5.0
57987,39.12,2.059999999999995,5.0
58106,41.93,1.0499999999999972,5.0
58179,40.21,1.0300000000000011,5.0
58209,41.4,2.280000000000001,5.0
58272,37.54,2.769999999999996,5.0
58353,42.82,3.490000000000002,5.0
58443,42.79,3.8299999999999983,5.0
58464,41.88,0.9299999999999997,5.0
58484,40.81,0.490000000000002,5.0
58505,40.76,1.5799999999999983,5.0
58533,41.71,2.6499999999999986,5.0
58554,40.21,1.3999999999999986,5.0
58614,43.35,1.6200000000000045,5.0
58697,42.37,0.9600000000000009,5.0
58761,36.55,2.3799999999999955,5.0
58791,35.53,2.520000000000003,5.0
58821,37.7,1.990000000000002,5.0
58860,39.08,1.3999999999999986,5.0
58920,41.23,1.6699999999999946,5.0
58950,40.2,2.260000000000005,5.0
59019,43.86,1.3200000000000003,5.0
59070,40.38,1.8800000000000026,5.0
59100,39.14,1.5900000000000034,5.0
59151,33.66,0.29999999999999716,5.0
59201,37.15,2.280000000000001,5.0
59282,38.09,0.8000000000000043,5.0
59372,39.72,1.519999999999996,5.0
59412,39.38,1.2899999999999991,5.0
59541,40.23,1.4899999999999949,5.0
59562,40.14,1.4100000000000037,5.0
59652,43.23,1.0700000000000003,5.0
59682,40.88,0.8599999999999994,5.0
59751,39.25,1.7999999999999972,5.0
59862,40.67,1.8400000000000034,5.0
59952,39.48,0.7399999999999949,5.0
59991,39.51,2.0799999999999983,5.0
60051,36.33,1.3900000000000006,5.0
60161,39.53,0.7700000000000031,1.0
60192,37.67,0.0799999999999983,1.0
60422,47.44,1.4600000000000009,1.0
60480,41.56,1.9600000000000009,1.0
60498,38.99,0.8200000000000003,1.0
60740,51.35,0.21999999999999886,1.0
60962,44.6,0.990000000000002,1.0
61085,45.89,0.3400000000000034,1.0
61344,45.93,0.5600000000000023,1.0
61386,46.54,0.769999999999996,1.0
61425,48.97,1.9499999999999957,1.0
61455,47.45,0.9200000000000017,1.0
61533,46.39,0.030000000000001137,1.0
61753,45.44,1.0599999999999952,1.0
61781,45.84,0.970000000000006,1.0
61862,47.71,1.1400000000000006,1.0
61901,46.76,0.7999999999999972,1.0
61921,46.26,0.519999999999996,1.0
62042,42.88,0.5600000000000023,1.0
62330,54.67,0.5100000000000051,1.0
62360,55.62,2.75,1.0
62501,62.54,0.6799999999999997,1.0
62957,50.84,0.46000000000000085,1.0
63379,54.81,1.0500000000000043,1.0
63814,53.82,0.4299999999999997,1.0
63893,38.21,0.5500000000000043,1.0
64202,52.97,0.4099999999999966,1.0
64544,45.94,0.19999999999999574,1.0
64832,46.99,0.6400000000000006,1.0
64901,46.85,0.7700000000000031,1.0
65138,47.87,1.25,1.0
65168,46.13,0.480000000000004,1.0
65189,44.8,0.29999999999999716,1.0
65399,45.77,0.5900000000000034,1.0
65707,52.75,0.17999999999999972,1.0
65980,40.54,1.8999999999999986,1.0
