index,ellipse_angle_deg,ellipse_angle_derivative
3117,37.21,0.35999999999999943
3126,36.99,-0.21999999999999886
3135,38.91,1.9199999999999946
3146,39.0,0.09000000000000341
3156,39.7,0.7000000000000028
3165,36.06,-3.6400000000000006
3174,32.24,-3.8200000000000003
3183,32.02,-0.21999999999999886
3192,33.25,1.2299999999999969
3204,33.71,0.46000000000000085
3213,34.1,0.39000000000000057
3222,34.97,0.8699999999999974
3231,35.47,0.5
3242,35.87,0.3999999999999986
3251,36.6,0.730000000000004
3260,37.12,0.519999999999996
3270,37.69,0.5700000000000003
3278,38.15,0.46000000000000085
3288,38.77,0.6200000000000045
3298,39.23,0.45999999999999375
3307,39.78,0.5500000000000043
3316,40.66,0.8799999999999955
3325,39.6,-1.0599999999999952
3334,40.09,0.490000000000002
3343,40.7,0.6099999999999994
3352,40.73,0.02999999999999403
3362,39.6,-1.1299999999999955
3371,40.09,0.490000000000002
3380,39.13,-0.9600000000000009
3389,36.99,-2.1400000000000006
3398,36.04,-0.9500000000000028
3409,30.55,-5.489999999999998
3419,29.77,-0.7800000000000011
3427,30.49,0.7199999999999989
3437,29.91,-0.5799999999999983
3446,30.47,0.5599999999999987
3455,30.98,0.5100000000000016
3464,31.59,0.6099999999999994
3475,32.12,0.5299999999999976
3484,32.54,0.4200000000000017
3494,33.24,0.7000000000000028
3502,33.82,0.5799999999999983
3512,34.33,0.509999999999998
3521,34.94,0.6099999999999994
3532,35.5,0.5600000000000023
3541,36.01,0.509999999999998
3551,36.54,0.5300000000000011
3560,37.23,0.6899999999999977
3569,37.64,0.4100000000000037
3578,38.31,0.6700000000000017
3587,38.82,0.509999999999998
3596,39.34,0.5200000000000031
3605,39.76,0.4199999999999946
3616,40.46,0.7000000000000028
3625,41.05,0.5899999999999963
3635,41.54,0.490000000000002
3644,42.15,0.6099999999999994
3653,42.63,0.480000000000004
3662,43.17,0.5399999999999991
3671,43.78,0.6099999999999994
3680,44.39,0.6099999999999994
3689,44.8,0.4099999999999966
3699,44.67,-0.12999999999999545
3709,44.6,-0.07000000000000028
3718,40.89,-3.710000000000001
3727,30.38,-10.510000000000002
3737,24.68,-5.699999999999999
3745,26.05,1.370000000000001
3754,26.84,0.7899999999999991
3763,27.43,0.5899999999999999
3773,27.98,0.5500000000000007
3782,28.48,0.5
3791,28.95,0.46999999999999886
3800,29.71,0.7600000000000016
3811,30.1,0.39000000000000057
3821,30.77,0.6699999999999982
3830,31.35,0.5800000000000018
3839,31.82,0.46999999999999886
3848,32.3,0.4799999999999969
3857,32.98,0.6799999999999997
3866,33.52,0.5400000000000063
3875,33.97,0.44999999999999574
3884,34.62,0.6499999999999986
3896,35.14,0.5200000000000031
3905,35.7,0.5600000000000023
3917,36.38,0.6799999999999997
3926,37.07,0.6899999999999977
3937,37.59,0.5200000000000031
3946,38.2,0.6099999999999994
3955,38.71,0.509999999999998
3965,39.2,0.490000000000002
3974,39.92,0.7199999999999989
3986,40.5,0.5799999999999983
3995,41.09,0.5900000000000034
4004,41.59,0.5
4013,42.18,0.5899999999999963
4022,42.54,0.35999999999999943
4031,43.19,0.6499999999999986
4040,44.06,0.8700000000000045
4050,43.41,-0.6500000000000057
4061,43.42,0.010000000000005116
4070,39.4,-4.020000000000003
4079,35.07,-4.329999999999998
4088,30.45,-4.620000000000001
4097,28.86,-1.5899999999999999
4108,29.4,0.5399999999999991
4118,29.6,0.20000000000000284
4127,30.22,0.6199999999999974
4136,30.72,0.5
4145,31.27,0.5500000000000007
4154,31.78,0.5100000000000016
4164,32.49,0.7100000000000009
4174,32.91,0.4199999999999946
4183,33.54,0.6300000000000026
4192,34.13,0.5900000000000034
4201,34.54,0.4099999999999966
4210,35.04,0.5
4219,35.7,0.6600000000000037
4228,36.2,0.5
4237,36.76,0.5599999999999952
4246,37.29,0.5300000000000011
4255,37.84,0.5500000000000043
4265,38.19,0.3499999999999943
4274,38.74,0.5500000000000043
4283,39.22,0.4799999999999969
4292,39.47,0.25
4301,37.74,-1.7299999999999969
4312,33.06,-4.68
4321,30.82,-2.240000000000002
4330,30.17,-0.6499999999999986
4339,30.01,-0.16000000000000014
4348,30.64,0.629999999999999
4358,31.13,0.48999999999999844
4367,31.65,0.5199999999999996
4376,32.24,0.5900000000000034
4385,32.64,0.3999999999999986
4394,33.2,0.5600000000000023
4403,33.82,0.6199999999999974
4412,34.34,0.5200000000000031
4421,34.9,0.5599999999999952
4432,35.5,0.6000000000000014
4441,36.02,0.5200000000000031
4450,36.44,0.4199999999999946
4459,37.13,0.6900000000000048
4468,37.68,0.5499999999999972
4477,38.2,0.5200000000000031
4486,38.72,0.519999999999996
4495,39.07,0.3500000000000014
4505,38.09,-0.9799999999999969
4514,36.36,-1.730000000000004
4523,30.1,-6.259999999999998
4532,29.12,-0.9800000000000004
4541,26.47,-2.650000000000002
4550,27.21,0.740000000000002
4559,27.38,0.16999999999999815
4568,28.33,0.9499999999999993
4577,28.93,0.6000000000000014
4586,29.76,0.8300000000000018
4595,30.19,0.4299999999999997
4604,30.88,0.6899999999999977
4616,31.36,0.4800000000000004
4625,31.89,0.5300000000000011
4636,32.54,0.6499999999999986
4645,33.21,0.6700000000000017
4655,33.69,0.4799999999999969
4664,34.36,0.6700000000000017
4675,34.9,0.5399999999999991
4685,35.46,0.5600000000000023
4694,36.04,0.5799999999999983
4705,36.72,0.6799999999999997
4715,37.31,0.5900000000000034
4724,37.85,0.5399999999999991
4733,38.45,0.6000000000000014
4744,38.29,-0.1600000000000037
4753,38.41,0.11999999999999744
4762,33.88,-4.529999999999994
4772,29.12,-4.760000000000002
4781,29.4,0.2799999999999976
4790,30.05,0.6500000000000021
4799,30.59,0.5399999999999991
4810,31.05,0.46000000000000085
4819,31.62,0.5700000000000003
4828,32.22,0.5999999999999979
4837,32.69,0.46999999999999886
4847,33.31,0.6200000000000045
4856,33.91,0.5999999999999943
4865,34.38,0.47000000000000597
4874,34.93,0.5499999999999972
4885,35.57,0.6400000000000006
4894,36.15,0.5799999999999983
4903,36.61,0.46000000000000085
4913,37.26,0.6499999999999986
4924,37.88,0.6200000000000045
4933,38.33,0.44999999999999574
4943,38.99,0.6600000000000037
4952,39.6,0.6099999999999994
4961,40.12,0.519999999999996
4970,40.55,0.4299999999999997
4979,40.88,0.3300000000000054
4988,39.02,-1.8599999999999994
4997,33.01,-6.010000000000005
5008,27.4,-5.609999999999999
5018,27.77,0.370000000000001
5027,28.13,0.35999999999999943
5038,28.74,0.6099999999999994
5047,29.23,0.490000000000002
5057,29.81,0.5799999999999983
5066,30.47,0.6600000000000001
5075,31.04,0.5700000000000003
5084,31.5,0.46000000000000085
5095,32.16,0.6599999999999966
5105,32.7,0.5400000000000063
5114,33.13,0.4299999999999997
5123,33.82,0.6899999999999977
5134,34.4,0.5799999999999983
5143,34.96,0.5600000000000023
5152,35.51,0.5499999999999972
5161,36.08,0.5700000000000003
5171,36.5,0.4200000000000017
5180,37.05,0.5499999999999972
5189,37.68,0.6300000000000026
5198,38.13,0.45000000000000284
5207,38.56,0.4299999999999997
5216,37.95,-0.6099999999999994
5225,35.86,-2.0900000000000034
5236,28.78,-7.079999999999998
5245,26.57,-2.210000000000001
5254,26.19,-0.379999999999999
5263,27.73,1.5399999999999991
5273,28.17,0.4400000000000013
5282,28.79,0.6199999999999974
5291,29.31,0.5199999999999996
5302,29.79,0.4800000000000004
5311,30.5,0.7100000000000009
5320,30.95,0.4499999999999993
5329,31.56,0.6099999999999994
5339,32.11,0.5500000000000007
5348,32.63,0.5200000000000031
5357,33.08,0.44999999999999574
5366,33.8,0.7199999999999989
5377,34.35,0.5500000000000043
5386,34.83,0.4799999999999969
5396,35.46,0.6300000000000026
5405,36.05,0.5899999999999963
5414,36.55,0.5
5425,37.11,0.5600000000000023
5434,37.77,0.6600000000000037
5443,38.27,0.5
5453,38.61,0.3399999999999963
5462,38.76,0.14999999999999858
5471,38.9,0.14000000000000057
5480,39.55,0.6499999999999986
5489,40.13,0.5800000000000054
5498,40.72,0.5899999999999963
5510,41.16,0.4399999999999977
5519,38.74,-2.4199999999999946
5528,35.64,-3.1000000000000014
5537,28.31,-7.330000000000002
5546,26.86,-1.4499999999999993
5555,25.49,-1.370000000000001
5564,24.57,-0.9199999999999982
5573,25.09,0.5199999999999996
5584,25.66,0.5700000000000003
5593,26.14,0.4800000000000004
5602,26.66,0.5199999999999996
5612,27.32,0.6600000000000001
5621,27.84,0.5199999999999996
5630,28.46,0.620000000000001
5641,29.09,0.629999999999999
5650,29.6,0.5100000000000016
5659,30.02,0.41999999999999815
5668,30.65,0.629999999999999
5678,31.27,0.620000000000001
5687,31.8,0.5300000000000011
5696,32.28,0.4800000000000004
5705,32.93,0.6499999999999986
5714,33.31,0.38000000000000256
5723,33.87,0.5599999999999952
5732,34.51,0.6400000000000006
5741,35.04,0.5300000000000011
5753,35.57,0.5300000000000011
5762,36.34,0.7700000000000031
5771,36.78,0.4399999999999977
5780,37.27,0.490000000000002
5791,37.93,0.6599999999999966
5800,38.46,0.5300000000000011
5810,38.86,0.3999999999999986
5818,37.35,-1.509999999999998
5828,31.65,-5.700000000000003
5837,29.12,-2.5299999999999976
5846,27.29,-1.8300000000000018
5855,27.12,-0.16999999999999815
5864,27.82,0.6999999999999993
5873,28.24,0.41999999999999815
5882,28.82,0.5800000000000018
5891,29.29,0.46999999999999886
5902,29.74,0.4499999999999993
5911,30.48,0.740000000000002
5921,31.0,0.5199999999999996
5930,31.52,0.5199999999999996
5939,32.13,0.610000000000003
5948,32.65,0.519999999999996
5959,33.17,0.5200000000000031
